date,close,volume
2014-01-02,30.520475387573242,6959200
2014-01-03,30.655004501342773,4693300
2014-01-06,30.40009117126465,4446300
2014-01-07,30.23721694946289,5078900
2014-01-08,30.655004501342773,6353500
2014-01-09,30.492149353027344,3383800
2014-01-10,30.527544021606445,5330900
2014-01-13,29.911481857299805,6759100
2014-01-14,30.690418243408203,6892700
2014-01-15,30.83204460144043,6605400
2014-01-16,30.711669921875,4086900
2014-01-17,30.7683162689209,6614200
2014-01-21,31.05156898498535,7413800
2014-01-22,31.589746475219727,9822000
2014-01-23,31.22150993347168,8236400
2014-01-24,30.41424560546875,10676700
2014-01-27,30.194721221923828,7360000
2014-01-28,30.378835678100586,6356100
2014-01-29,30.236221313476562,8619600
2014-01-30,30.44302749633789,6703000
2014-01-31,30.236221313476562,12821700
2014-02-03,29.59440803527832,12669400
2014-02-04,29.159414291381836,10529900
2014-02-05,29.216466903686523,9254300
2014-02-06,29.401878356933594,4734500
2014-02-07,29.915321350097656,6005000
2014-02-10,30.20769691467285,4666000
2014-02-11,30.75679588317871,7149900
2014-02-12,30.87801742553711,5041200
2014-02-13,31.19179916381836,5029100
2014-02-14,31.27737808227539,4907400
2014-02-18,31.384340286254883,5826100
2014-02-19,31.327287673950195,5346600
2014-02-20,31.51982879638672,5371100
2014-02-21,31.484182357788086,5669500
2014-02-24,31.698110580444336,5311800
2014-02-25,31.712373733520508,5303900
2014-02-26,31.826488494873047,4532100
2014-02-27,31.933429718017578,4343500
2014-02-28,32.06180953979492,5772900
2014-03-03,31.790807723999023,4679400
2014-03-04,32.27573013305664,5112200
2014-03-05,32.218692779541016,5094800
2014-03-06,32.57523727416992,4803100
2014-03-07,32.696475982666016,3872400
2014-03-10,32.71074676513672,3370300
2014-03-11,32.568115234375,4978200
2014-03-12,33.110084533691406,9523400
2014-03-13,32.08319091796875,9890400
2014-03-14,31.5982666015625,10047300
2014-03-17,32.28287887573242,5894500
2014-03-18,32.375579833984375,4093400
2014-03-19,32.461151123046875,5830900
2014-03-20,33.480918884277344,7694600
2014-03-21,33.62352752685547,21693300
2014-03-24,33.209922790527344,6884000
2014-03-25,33.29549026489258,6606500
2014-03-26,33.08156204223633,6824900
2014-03-27,32.86050033569336,4935700
2014-03-28,33.25983810424805,4329500
2014-03-31,33.63066482543945,4650500
2014-04-01,33.89451599121094,6467800
2014-04-02,33.95869827270508,5153900
2014-04-03,34.00862503051758,2626800
2014-04-04,33.0458984375,7418800
2014-04-07,32.98173141479492,7278000
2014-04-08,33.352542877197266,6590100
2014-04-09,33.687721252441406,4638900
2014-04-10,32.46828079223633,8497300
2014-04-11,32.07606887817383,8361500
2014-04-14,32.318519592285156,5175100
2014-04-15,32.6679573059082,6506100
2014-04-16,32.24008560180664,8908100
2014-04-17,32.682228088378906,6542500
2014-04-21,32.881900787353516,3000900
2014-04-22,33.22419357299805,4981400
2014-04-23,33.131473541259766,5865900
2014-04-24,34.56484603881836,13421500
2014-04-25,33.0458984375,12403800
2014-04-28,32.622432708740234,13496500
2014-04-29,33.10331726074219,7783900
2014-04-30,32.622432708740234,9909700
2014-05-01,32.464515686035156,9211400
2014-05-02,32.85927200317383,6002400
2014-05-05,32.81622314453125,3970900
2014-05-06,32.57217788696289,4431200
2014-05-07,32.715736389160156,4491500
2014-05-08,33.09614181518555,6113600
2014-05-09,32.90235900878906,5549800
2014-05-12,33.69908142089844,6529000
2014-05-13,33.117679595947266,8041500
2014-05-14,32.73727035522461,6239800
2014-05-15,32.22047424316406,8456000
2014-05-16,32.292259216308594,6593500
2014-05-19,32.73009490966797,4692100
2014-05-20,32.80904006958008,4440100
2014-05-21,32.76596450805664,3993300
2014-05-22,33.117679595947266,4279700
2014-05-23,33.196632385253906,3864500
2014-05-27,33.26841354370117,4594900
2014-05-28,33.34737014770508,3976400
2014-05-29,33.49092483520508,2975300
2014-05-30,33.720603942871094,4576100
2014-06-02,33.727783203125,3379700
2014-06-03,33.727783203125,3955200
2014-06-04,33.62728500366211,3497700
2014-06-05,34.02206802368164,4038200
2014-06-06,34.09384536743164,2965800
2014-06-09,34.36658477783203,4376700
2014-06-10,34.431182861328125,2697000
2014-06-11,34.51731872558594,3333300
2014-06-12,34.55320739746094,5782600
2014-06-13,34.68959426879883,4763500
2014-06-16,34.54603576660156,4473200
2014-06-17,34.639339447021484,3845300
2014-06-18,34.35941696166992,3973100
2014-06-19,34.38811492919922,5185400
2014-06-20,34.40966033935547,8463900
2014-06-23,34.51015090942383,3002500
2014-06-24,34.244564056396484,3732800
2014-06-25,34.4814453125,3645000
2014-06-26,34.3019905090332,3533000
2014-06-27,34.280460357666016,4105900
2014-06-30,34.3019905090332,3109800
2014-07-01,34.80442428588867,4714500
2014-07-02,34.818790435791016,2825500
2014-07-03,35.13460922241211,1689500
2014-07-07,35.11307144165039,2912700
2014-07-08,35.06283187866211,4789800
2014-07-09,35.371456146240234,4378200
2014-07-10,35.17049026489258,4907400
2014-07-11,35.37865447998047,4231400
2014-07-14,35.11307144165039,5171500
2014-07-15,34.92645263671875,5461600
2014-07-16,35.20637512207031,4894500
2014-07-17,34.560386657714844,5321300
2014-07-18,35.04130172729492,5178800
2014-07-21,35.292510986328125,7681800
2014-07-22,35.25663375854492,8210500
2014-07-23,34.59627151489258,12255400
2014-07-24,34.35223388671875,9868300
2014-07-25,33.60576248168945,9472100
2014-07-28,33.98617172241211,11324800
2014-07-29,33.7839241027832,6139700
2014-07-30,34.11619567871094,5408200
2014-07-31,33.40830612182617,8564900
2014-08-01,33.401084899902344,7316800
2014-08-04,33.509437561035156,5327100
2014-08-05,33.22050476074219,7867500
2014-08-06,33.35052490234375,4940900
2014-08-07,32.989349365234375,6689400
2014-08-08,33.466094970703125,4992300
2014-08-11,33.58889389038086,3393300
2014-08-12,33.71168518066406,3788200
2014-08-13,34.00785446166992,5457800
2014-08-14,34.13786697387695,2550700
2014-08-15,34.35457229614258,5854100
2014-08-18,34.35457229614258,3806300
2014-08-19,34.44847106933594,3092200
2014-08-20,34.585716247558594,5266400
2014-08-21,34.795204162597656,3698600
2014-08-22,34.68684387207031,3196900
2014-08-25,34.21731948852539,4986900
2014-08-26,34.303993225097656,4560400
2014-08-27,34.51347732543945,4945900
2014-08-28,34.68684387207031,3427300
2014-08-29,34.80241775512695,3433000
2014-09-02,34.607391357421875,3321300
2014-09-03,34.92521667480469,3884300
2014-09-04,34.852989196777344,3480200
2014-09-05,35.091365814208984,3648600
2014-09-08,35.02635192871094,3975400
2014-09-09,34.87465286254883,3153700
2014-09-10,34.665191650390625,5503700
2014-09-11,34.78075408935547,3165900
2014-09-12,34.54960250854492,4838300
2014-09-15,34.376251220703125,3238700
2014-09-16,34.61460876464844,5499600
2014-09-17,34.939666748046875,3854700
2014-09-18,35.38029861450195,3778500
2014-09-19,35.214149475097656,12560600
2014-09-22,35.149147033691406,5756500
2014-09-23,35.149147033691406,5646900
2014-09-24,35.25750732421875,5125600
2014-09-25,34.773521423339844,5297300
2014-09-26,34.91078567504883,3601700
2014-09-29,34.86020278930664,3160800
2014-09-30,34.44847106933594,6431700
2014-10-01,33.863372802734375,7854600
2014-10-02,33.83448791503906,5616100
2014-10-03,33.82003402709961,5889900
2014-10-06,33.682796478271484,4733500
2014-10-07,33.234954833984375,8099700
2014-10-08,33.906715393066406,8036300
2014-10-09,33.24216842651367,8886100
2014-10-10,30.87288475036621,33229600
2014-10-13,30.287790298461914,15196200
2014-10-14,30.562274932861328,9357400
2014-10-15,30.887331008911133,14593100
2014-10-16,31.486875534057617,11352100
2014-10-17,31.54465675354004,12992200
2014-10-20,32.079193115234375,9502200
2014-10-21,33.7839241027832,15036700
2014-10-22,33.67556381225586,11651100
2014-10-23,33.95006561279297,7005900
2014-10-24,34.36180114746094,5606900
2014-10-27,34.636287689208984,7576300
2014-10-28,35.0335693359375,6328700
2014-10-29,35.157249450683594,8163900
2014-10-30,34.57528305053711,11485300
2014-10-31,36.12472152709961,14551100
2014-11-03,36.43026351928711,6921500
2014-11-04,36.66304016113281,6285500
2014-11-05,37.19407653808594,5302600
2014-11-06,37.03403091430664,6300700
2014-11-07,37.02676010131836,4927500
2014-11-10,37.506874084472656,4528100
2014-11-11,37.332275390625,4269300
2014-11-12,37.303184509277344,4093000
