date,close,volume
2014-01-02,139.08734130859375,1982100
2014-01-03,140.07806396484375,2147400
2014-01-06,141.0372772216797,2954000
2014-01-07,140.18807983398438,2734700
2014-01-08,140.3060302734375,2208600
2014-01-09,139.48828125,2149500
2014-01-10,140.26670837402344,2506500
2014-01-13,138.2931365966797,2823800
2014-01-14,138.8593292236328,2208800
2014-01-15,140.54981994628906,3540200
2014-01-16,137.73487854003906,4712200
2014-01-17,138.60763549804688,3451000
2014-01-21,136.18585205078125,5141200
2014-01-22,136.56333923339844,2476900
2014-01-23,134.25946044921875,3977700
2014-01-24,131.81411743164062,4156200
2014-01-27,129.49456787109375,5589600
2014-01-28,130.72119140625,3170400
2014-01-29,128.8733367919922,3473700
2014-01-30,130.3988037109375,2829400
2014-01-31,129.0463409423828,3415500
2014-02-03,125.665283203125,5079700
2014-02-04,127.19073486328125,3346600
2014-02-05,126.1370620727539,3212900
2014-02-06,127.1828384399414,3798000
2014-02-07,127.3243637084961,4879900
2014-02-10,126.5931396484375,4321700
2014-02-11,129.25863647460938,4996300
2014-02-12,128.55882263183594,3046600
2014-02-13,128.9991912841797,3119600
2014-02-14,128.73184204101562,3287900
2014-02-18,129.4630889892578,3399900
2014-02-19,128.37008666992188,3669700
2014-02-20,129.34515380859375,2631900
2014-02-21,129.34515380859375,2594500
2014-02-24,130.94920349121094,3242900
2014-02-25,128.54318237304688,3682300
2014-02-26,128.44058227539062,3978300
2014-02-27,130.47601318359375,3806600
2014-02-28,131.32020568847656,4291500
2014-03-03,129.97113037109375,3122900
2014-03-04,133.11900329589844,3400500
2014-03-05,135.6199493408203,4451200
2014-03-06,136.1722869873047,3403500
2014-03-07,137.4818878173828,4088900
2014-03-10,136.8902130126953,2179100
2014-03-11,134.0342254638672,3832300
2014-03-12,133.90008544921875,2550000
2014-03-13,131.51744079589844,3421400
2014-03-14,130.4523468017578,2762100
2014-03-17,131.62786865234375,3198000
2014-03-18,132.6140899658203,1941300
2014-03-19,132.68507385253906,3534100
2014-03-20,133.5056610107422,3950500
2014-03-21,131.71470642089844,4779100
2014-03-24,130.7443084716797,2723000
2014-03-25,128.79556274414062,4437500
2014-03-26,127.59635162353516,2590300
2014-03-27,128.03823852539062,3890200
2014-03-28,128.04611206054688,2630500
2014-03-31,129.2689208984375,2494300
2014-04-01,130.9020233154297,3325500
2014-04-02,131.96719360351562,2407600
2014-04-03,131.03611755371094,2337300
2014-04-04,128.7876739501953,3262500
2014-04-07,125.09544372558594,4650800
2014-04-08,123.51752471923828,6839900
2014-04-09,124.77982330322266,4010000
2014-04-10,123.05996704101562,4806600
2014-04-11,120.48792266845703,6460700
2014-04-14,122.08164978027344,3053700
2014-04-15,122.22364044189453,3639600
2014-04-16,124.0382080078125,3194200
2014-04-17,124.21180725097656,4525200
2014-04-21,124.49588012695312,4551700
2014-04-22,126.59440612792969,4547300
2014-04-23,126.58649444580078,2040600
2014-04-24,126.9021224975586,2934200
2014-04-25,124.84294128417969,3302100
2014-04-28,123.50171661376953,3897800
2014-04-29,124.84294128417969,2160500
2014-04-30,126.0895004272461,2745700
2014-05-01,126.52336883544922,2079500
2014-05-02,125.34785461425781,2561500
2014-05-05,123.35191345214844,3015700
2014-05-06,121.92384338378906,3073100
2014-05-07,122.69698333740234,3260900
2014-05-08,124.18029022216797,2719600
2014-05-09,124.02246856689453,2637000
2014-05-12,125.87652587890625,2256100
2014-05-13,126.45240783691406,1901500
2014-05-14,125.79756927490234,2128700
2014-05-15,123.58063507080078,2769300
2014-05-16,123.41493225097656,2845600
2014-05-19,124.39324951171875,1618000
2014-05-20,123.35191345214844,2034900
2014-05-21,125.71868133544922,4226300
2014-05-22,126.11317443847656,1645100
2014-05-23,126.35771942138672,1210200
2014-05-27,127.62797546386719,3248800
2014-05-28,127.60421752929688,1855200
2014-05-29,127.24799346923828,1779200
2014-05-30,126.51176452636719,2206300
2014-06-02,126.6859130859375,2162500
2014-06-03,128.08712768554688,2408600
2014-06-04,128.55418395996094,2098400
2014-06-05,128.70458984375,1859600
2014-06-06,131.56240844726562,3478100
2014-06-09,131.41197204589844,2377500
2014-06-10,131.69696044921875,1684500
2014-06-11,130.96070861816406,2004100
2014-06-12,131.3803253173828,2309900
2014-06-13,131.32489013671875,1761100
2014-06-16,131.29322814941406,1756400
2014-06-17,133.16940307617188,2450000
2014-06-18,134.46766662597656,2873200
2014-06-19,134.36477661132812,2306900
2014-06-20,134.45187377929688,4688200
2014-06-23,134.76852416992188,1738500
2014-06-24,133.17733764648438,1608000
2014-06-25,133.29612731933594,1601200
2014-06-26,133.00318908691406,2131200
2014-06-27,132.0294189453125,3111200
2014-06-30,132.5519561767578,1885200
2014-07-01,132.05319213867188,2947800
2014-07-02,132.1165313720703,1877600
2014-07-03,134.15103149414062,1801200
2014-07-07,132.8210906982422,1774000
2014-07-08,130.54910278320312,2422200
2014-07-09,130.3590850830078,1943800
2014-07-10,129.36949157714844,2204100
2014-07-11,130.46202087402344,2293300
2014-07-14,132.20361328125,3007700
2014-07-15,133.92147827148438,4802300
2014-07-16,134.9506378173828,3295100
2014-07-17,134.6893310546875,3815500
2014-07-18,135.74227905273438,2558600
2014-07-21,135.9401092529297,2227400
2014-07-22,138.55258178710938,3849500
2014-07-23,139.97756958007812,3436100
2014-07-24,139.53419494628906,2012800
2014-07-25,138.85340881347656,2114900
2014-07-28,139.28880310058594,2303400
2014-07-29,138.96421813964844,3055600
2014-07-30,139.13836669921875,2345600
2014-07-31,136.85055541992188,3797600
2014-08-01,134.7764129638672,3140000
2014-08-04,135.9163818359375,2103900
2014-08-05,134.11936950683594,2746200
2014-08-06,134.37271118164062,1711700
2014-08-07,133.86605834960938,1920900
2014-08-08,136.36766052246094,2250900
2014-08-11,136.5259552001953,2098000
2014-08-12,136.42303466796875,1362900
2014-08-13,136.45474243164062,1708200
2014-08-14,136.73968505859375,1431400
2014-08-15,136.08262634277344,2446000
2014-08-18,138.1804962158203,1877700
2014-08-19,137.71340942382812,1916100
