date,AAPL US Equity, MSFT US Equity, NVDA US Equity, ORCL US Equity, CSCO US Equity, INTC US Equity, IBM US Equity, TXN US Equity, ADBE US Equity, QCOM US Equity, JPM US Equity, BAC US Equity, WFC US Equity, C US Equity, GS US Equity, MS US Equity, USB US Equity, PNC US Equity, AXP US Equity, BLK US Equity, XOM US Equity, CVX US Equity, COP US Equity, SLB US Equity, EOG US Equity, OXY US Equity, VLO US Equity, MPC US Equity, PSX US Equity, HAL US Equity, PG US Equity, KO US Equity, PEP US Equity, WMT US Equity, COST US Equity, MDLZ US Equity, CL US Equity, KMB US Equity, GIS US Equity, SYY US Equity
2018-06-29,0.0,2.0,1.0,0.0,1.0,4.0,2.0,2.0,0.0,2.0,1.0,0.0,6.0,1.0,2.0,1.0,3.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0
2018-09-28,1.0,2.0,0.0,1.0,2.0,5.0,2.0,2.0,0.0,1.0,1.0,0.0,5.0,1.0,1.0,0.0,3.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,4.0,1.0,1.0
2018-12-31,2.0,2.0,1.0,1.0,2.0,7.0,3.0,1.0,0.0,0.0,1.0,0.0,5.0,1.0,1.0,0.0,3.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,3.0,5.0,1.0,1.0
2019-03-29,1.0,2.0,2.0,4.0,2.0,7.0,3.0,2.0,0.0,0.0,1.0,0.0,3.0,1.0,3.0,1.0,3.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,3.0,4.0,1.0,1.0
2019-06-28,4.0,2.0,3.0,4.0,2.0,9.0,2.0,2.0,0.0,1.0,1.0,0.0,4.0,1.0,2.0,1.0,3.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,3.0,4.0,2.0,1.0
2019-09-30,5.0,1.0,3.0,4.0,2.0,9.0,2.0,1.0,0.0,2.0,1.0,0.0,5.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,2.0,3.0,2.0,2.0
2019-12-31,6.0,0.0,3.0,4.0,2.0,9.0,2.0,1.0,0.0,1.0,3.0,2.0,7.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,3.0,2.0,2.0,1.0
2020-03-31,2.0,0.0,3.0,4.0,1.0,8.0,2.0,1.0,0.0,2.0,2.0,1.0,5.0,1.0,1.0,1.0,4.0,0.0,1.0,0.0,7.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,2.0,1.0,1.0
2020-06-30,2.0,0.0,2.0,4.0,1.0,5.0,2.0,4.0,0.0,3.0,1.0,0.0,7.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0,5.0,1.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,3.0,1.0,2.0,1.0
2020-09-30,3.0,0.0,1.0,2.0,1.0,11.0,2.0,5.0,0.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,4.0,2.0,4.0,0.0,5.0,1.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,2.0,1.0
2020-12-31,2.0,0.0,2.0,1.0,0.0,11.0,2.0,5.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,4.0,0.0,0.0,2.0,0.0,6.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0,2.0,2.0,0.0
2021-03-31,2.0,0.0,1.0,2.0,0.0,10.0,2.0,5.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,2.0,0.0,4.0,1.0,0.0,0.0,4.0,1.0,0.0,1.0,2.0,1.0,0.0,3.0,3.0,2.0,0.0
2021-06-30,2.0,0.0,1.0,3.0,0.0,10.0,2.0,5.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,2.0,1.0,0.0,3.0,2.0,2.0,0.0
2021-09-30,1.0,0.0,2.0,4.0,0.0,10.0,1.0,5.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,2.0,3.0,0.0
2021-12-31,1.0,0.0,1.0,2.0,0.0,8.0,1.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,2.0,3.0,0.0
2022-03-31,0.0,0.0,1.0,2.0,0.0,9.0,2.0,4.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,3.0,3.0,0.0
2022-06-30,0.0,0.0,1.0,3.0,1.0,8.0,2.0,4.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0
2022-09-30,1.0,0.0,1.0,3.0,1.0,12.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0
2022-12-30,2.0,0.0,2.0,2.0,1.0,11.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0
2023-03-31,3.0,1.0,1.0,3.0,0.0,10.0,1.0,3.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0
2023-06-30,3.0,1.0,0.0,1.0,0.0,7.0,2.0,3.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0
2023-09-29,3.0,0.0,0.0,1.0,1.0,7.0,2.0,4.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0
2023-12-29,3.0,0.0,0.0,0.0,1.0,5.0,3.0,5.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0
2024-03-28,5.0,0.0,0.0,0.0,1.0,4.0,3.0,5.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0
2024-06-28,3.0,0.0,1.0,0.0,0.0,3.0,4.0,6.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
2024-09-30,1.0,0.0,0.0,0.0,0.0,6.0,4.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0
2024-12-31,2.0,0.0,0.0,1.0,0.0,8.0,4.0,5.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0
