date,AAPL US Equity, MSFT US Equity, NVDA US Equity, ORCL US Equity, CSCO US Equity, INTC US Equity, IBM US Equity, TXN US Equity, ADBE US Equity, QCOM US Equity, JPM US Equity, BAC US Equity, WFC US Equity, C US Equity, GS US Equity, MS US Equity, USB US Equity, PNC US Equity, AXP US Equity, BLK US Equity, XOM US Equity, CVX US Equity, COP US Equity, SLB US Equity, EOG US Equity, OXY US Equity, VLO US Equity, MPC US Equity, PSX US Equity, HAL US Equity, PG US Equity, KO US Equity, PEP US Equity, WMT US Equity, COST US Equity, MDLZ US Equity, CL US Equity, KMB US Equity, GIS US Equity, SYY US Equity
2017-09-29,-5.352,9.8231,159.2857,9.2719,18.6151,-0.3035,-18.6921,15.8371,40.5311,11.789,,,,133.9438,-35.6982,174.3143,,,182.3158,195.9577,34.3926,82.4238,480.1587,29.6112,82.772,167.3077,143.6893,-87.4763,-84.6847,-11.4716,6.7493,-11.0836,5.8632,59.9502,-23.7482,22.0307,-1.8757,-21.8873,118.2237,13.711
2017-12-29,6.6234,22.8571,40.4478,-23.7082,9.5995,-31.342,58.9155,32.9679,22.9637,5.4221,,,,133.9438,-35.6982,174.3143,,,60.1701,16.7097,-17.0704,82.4238,117.1171,19.6468,324.2669,1086.3636,233.2474,618.8889,-84.6847,-35.4402,29.3126,-54.5918,3.0867,-3.2243,-44.2145,8.5199,-5.618,-1.3196,53.3051,200.8458
2018-03-29,16.7022,2.8109,482.0175,33.8645,-30.7986,84.2709,16.0809,38.1737,27.8772,-52.5788,,,,133.9438,40.2176,174.3143,,,106.795,4.918,-2.1389,342.8571,4.8544,-58.5455,324.2669,89.4009,233.2474,618.8889,-84.6847,-35.4402,9.1112,5.2795,-225.6863,-1.5317,-1634.7826,8.5199,-12.6316,59.7285,1.7005,-76.5999
2018-06-29,66.3356,-14.7214,20.4301,8.6526,2.4519,41.047,-50.9889,105.8747,57.9377,-52.5788,,,,133.9438,40.2176,9.5404,,,-4.5058,6.8807,-25.8769,107.7275,83.7209,31.5493,400.8825,-56.1682,-5.9681,745.9596,29.7797,1957.8947,29.9132,-24.223,-4.2485,-2.0327,42.5891,-17.2684,15.2174,-3.8226,-12.0841,-18.668
2018-09-28,38.6907,-2.4544,-69.0542,4.0374,21.9437,51.7199,25.5968,13.0208,37.1499,-52.5788,,,,35.4058,40.2176,173.7005,,,18.0959,-60.3252,125.1716,163.5724,83.7209,-2.9231,400.8825,680.5755,-5.9681,-73.21,29.7797,-51.8325,-0.4802,22.6135,-7.3231,8.2737,-52.7962,-17.2684,-5.3763,-20.6376,4.3231,-18.668
2018-12-31,-8.4291,-1.8151,-26.1424,-50.1992,-8.37,-5.1072,-30.1444,7.3027,31.412,-86.7188,,,,35.4058,40.2176,173.7005,,,18.0959,-68.4871,-13.6426,110.4405,124.6888,5.1661,189.1132,345.5939,-15.3906,-24.575,125.6098,-47.3776,13.3745,130.6581,22.1903,-12.5277,22.0067,18.2967,27.0408,-5.2006,-22.1715,-27.6016
2019-03-29,-19.5976,18.8565,-55.3881,-20.0397,88.5517,-51.4523,13.0761,-7.2589,6.006,88.5196,,,,35.4058,-1739.9683,34.924,,,349.0142,-62.6437,-39.2843,2.8348,45.4861,5.1661,189.1132,-1252.1739,-15.3906,-24.575,125.6098,-47.3776,13.1805,17.9941,52.6189,-59.3778,-102.005,62.6016,7.2289,-99.7167,19.9721,291.2763
2019-06-28,-14.1253,62.1,4.9745,-6.3755,-3.9115,39.889,73.0007,-4.1218,3.5411,153.453,,,,35.4058,12.7769,34.924,,,-10.8266,-37.4106,-39.2843,43.2626,-13.4773,50.7495,336.0383,71.0021,-44.3542,-13.791,-28.8609,-89.0026,1.367,101.0856,-44.0932,42.8242,-5.7237,-27.704,-2.4014,-43.4022,26.7831,2.3989
2019-09-30,3.9498,3.7593,356.0831,-11.4371,-4.6747,21.1677,-11.3743,6.1636,-6.5844,153.453,,,,-93.3173,12.7769,-8.6947,,,-10.8266,-28.1967,-52.6762,-25.7553,-63.4456,5.5468,5.6224,-22.6728,-44.3542,423.1231,-28.8609,42.9348,24.2461,9.4482,-4.2829,-86.7854,157.8313,44.7059,5.303,24.3129,1.5363,2.3989
2019-12-31,21.7442,37.3965,90.0719,31.2,2.121,73.4884,-13.8448,-12.6784,22.629,302.9412,,,,271.8502,305.2338,93.4661,,,-10.8266,172.1311,-52.6762,-71.9574,-35.9649,2.807,-43.9058,-22.6728,2.6508,-27.5956,-86.7727,174.7508,13.7024,28.8796,-22.3565,9.2902,-4.1465,3.712,15.261,-8.7774,22.8086,-30.7134
2020-03-31,30.323,25.3948,27.3649,8.1886,-0.8535,76.4347,-8.8626,-19.3925,29.8277,18.2692,,,,31.8377,-20.1695,42.2117,,,-10.8266,-249.8233,-89.519,-24.4772,-63.7232,2.807,-43.9058,-22.6728,2.6508,-27.5956,55.1746,174.7508,20.5425,-42.75,-56.6709,287.7025,-4.1465,-65.0,28.4644,35100.0,14.6535,-60.6339
