date,AAPL US Equity, MSFT US Equity, NVDA US Equity, ORCL US Equity, CSCO US Equity, INTC US Equity, IBM US Equity, TXN US Equity, ADBE US Equity, QCOM US Equity, JPM US Equity, BAC US Equity, WFC US Equity, C US Equity, GS US Equity, MS US Equity, USB US Equity, PNC US Equity, AXP US Equity, BLK US Equity, XOM US Equity, CVX US Equity, COP US Equity, SLB US Equity, EOG US Equity, OXY US Equity, VLO US Equity, MPC US Equity, PSX US Equity, HAL US Equity, PG US Equity, KO US Equity, PEP US Equity, WMT US Equity, COST US Equity, MDLZ US Equity, CL US Equity, KMB US Equity, GIS US Equity, SYY US Equity
2017-09-29,36.8675,30.6759,44.2446,18.6587,15.0144,20.3966,61.7299,40.8104,20.6108,7.885,10.8742,7.5608,10.9736,6.7744,10.5711,9.457,13.3646,9.5326,22.1415,11.9024,7.3738,4.4284,-7.4066,1.3348,0.0759,2.5369,10.1255,12.4824,9.1177,2.2435,27.4068,18.8816,53.8989,14.878,23.4414,8.2256,294.9254,776.3441,37.5211,45.1388
2017-12-29,37.0705,17.2659,46.0364,18.8402,-2.4958,14.0168,32.1051,35.0601,21.3281,-15.2342,9.8596,6.8415,11.5275,-4.223,5.0452,8.1964,13.9046,11.9138,13.6525,16.2638,11.1038,6.2619,-2.6075,-3.8604,17.0665,6.2754,19.3502,24.8786,21.5103,-5.2225,18.7102,6.2192,44.3339,12.6706,24.0684,10.9628,294.9254,776.3441,38.0892,50.3811
2018-03-29,40.863,19.3781,54.6321,7.1989,-2.2652,16.0961,31.1402,37.7426,23.1599,-16.7467,10.7969,7.5433,11.3068,-3.8893,5.7533,9.1651,14.2756,12.4358,14.9255,16.9529,11.1401,6.8369,-1.6783,-3.2452,20.7525,9.129,20.282,24.5135,23.009,-4.4468,18.4849,6.7505,43.55,12.0032,24.4689,12.3585,294.9254,798.234,48.4107,54.9799
2018-06-29,45.3726,19.4462,58.2476,7.1574,0.2012,18.9572,31.1595,40.8959,26.2558,-15.7573,11.278,8.2144,10.8087,-3.5715,6.5978,10.0018,14.6581,13.0089,15.7035,17.5116,11.4356,8.1166,14.7632,-1.9841,24.6623,10.6843,21.7116,29.0715,26.207,1.1048,18.1384,11.7994,40.8917,7.0432,27.3127,11.9396,294.9254,798.234,40.7107,58.5363
2018-09-28,49.3636,21.4322,59.3037,7.8872,2.3127,21.0996,29.0419,43.2385,28.347,-31.3443,12.0128,8.8724,11.652,-3.3669,7.1624,10.4905,15.1579,13.5771,16.9092,18.1661,12.4624,9.4609,19.1129,-1.7213,30.5399,18.5588,21.4806,27.3704,28.5895,1.8446,18.6982,13.9267,42.0476,6.9636,26.5852,12.636,294.9254,798.234,41.8328,61.3139
2018-12-31,46.0543,39.3471,49.2714,8.8547,27.735,29.0653,50.7634,57.3069,29.0739,15.1556,13.3488,10.945,11.6712,9.2822,13.2019,11.6958,15.3672,11.1548,33.4739,13.4171,10.9834,9.7952,20.0077,5.8545,19.1825,19.6363,14.3021,11.299,22.4979,18.5609,19.8229,37.7882,98.6439,8.8717,26.9004,13.0968,294.9254,798.234,37.3352,66.6076
2019-03-29,49.1282,40.1211,37.7935,29.7023,31.6732,28.3957,49.8759,56.2914,28.9853,17.4824,13.4875,11.1366,12.1485,9.2873,12.2882,11.266,15.2011,11.6392,32.0576,13.4909,9.7729,9.0602,22.7175,5.5678,18.5926,19.2431,12.9394,11.1813,22.8652,19.6105,20.035,36.1173,100.3229,11.6558,26.9327,12.4292,294.9254,798.234,25.8389,67.3624
2019-06-28,52.6903,42.4106,28.676,32.522,30.2729,27.0688,48.3008,55.3975,28.4566,23.6024,13.915,11.3656,12.6699,9.4857,11.8064,10.7752,15.0925,11.5781,31.1159,13.1172,9.3608,9.5472,22.3125,5.7924,18.7329,18.0992,11.8801,11.3373,22.6696,14.4673,7.4473,38.5437,106.3708,18.1596,27.0757,14.5586,294.9254,798.234,26.5649,66.843
2019-09-30,55.9172,42.8,23.3167,38.7788,28.1024,26.417,40.8669,52.8588,29.0844,150.2827,14.2096,10.8495,12.1626,9.8213,10.8654,10.8133,15.189,11.5226,31.224,12.6562,7.7048,8.5736,24.851,-32.8624,15.083,4.4743,10.7585,12.8619,19.0136,12.6554,8.3117,41.9071,101.5769,20.087,26.0966,15.1771,294.9254,798.234,27.6457,66.6367
2019-12-31,55.4683,43.8327,25.9445,47.3957,28.9667,27.5784,50.1209,55.7176,29.6801,104.3788,14.9067,10.7339,10.597,10.2673,9.9934,11.7606,14.5432,10.6808,29.2366,13.5799,7.4796,1.9574,21.4854,-33.834,13.3394,-4.3984,11.1433,7.658,12.4125,-12.9007,9.3231,49.6079,49.9181,20.2236,25.7407,14.6602,294.9254,798.234,29.4958,77.2301
