date,AAPL US Equity, MSFT US Equity, NVDA US Equity, ORCL US Equity, CSCO US Equity, INTC US Equity, IBM US Equity, TXN US Equity, ADBE US Equity, QCOM US Equity, JPM US Equity, BAC US Equity, WFC US Equity, C US Equity, GS US Equity, MS US Equity, USB US Equity, PNC US Equity, AXP US Equity, BLK US Equity, XOM US Equity, CVX US Equity, COP US Equity, SLB US Equity, EOG US Equity, OXY US Equity, VLO US Equity, MPC US Equity, PSX US Equity, HAL US Equity, PG US Equity, KO US Equity, PEP US Equity, WMT US Equity, COST US Equity, MDLZ US Equity, CL US Equity, KMB US Equity, GIS US Equity, SYY US Equity
2021-12-31,29.4208,38.4745,72.028,20.9659,22.6876,11.4471,19.4814,22.7606,56.7872,21.568,10.2416,12.4313,9.951,6.1734,6.3181,11.9351,11.0137,14.1465,16.3764,24.9527,11.5132,13.6252,12.0198,22.9588,10.0743,11.9835,26.2766,30.3852,11.957,21.9841,28.8627,25.4033,28.7729,22.4326,47.22,22.8306,26.729,22.7232,18.0017,33.7901
2022-03-31,28.3458,34.0426,62.2592,20.3104,19.7473,12.4877,18.4377,20.7734,44.9796,15.6928,9.9172,11.7129,10.2884,6.2162,6.2486,10.8311,11.4547,13.8165,18.7375,19.9592,12.2638,14.5515,11.648,28.347,10.5718,8.2106,14.7287,20.2075,10.5736,31.6434,26.6332,25.6338,27.412,24.5743,44.9797,21.1117,23.5663,21.1009,17.9882,29.6596
2022-06-30,22.5611,27.9647,41.3663,18.0184,15.2703,13.8172,17.6798,16.5999,35.4334,11.9044,8.8285,9.594,9.5773,5.0144,6.566,9.9748,10.3417,11.1652,14.2174,16.4118,8.7619,9.2836,7.9993,19.781,9.0376,5.725,6.0142,5.7074,5.7215,27.258,24.8611,25.7049,26.6974,20.0959,36.3651,21.3111,25.5782,23.9224,19.0357,27.7434
2022-09-30,22.6187,25.0957,41.1767,16.9022,14.0987,14.7847,14.5029,16.0159,26.7931,9.2469,8.6107,9.3004,10.6411,4.5549,7.5421,11.1135,9.3153,10.5503,13.5588,15.3899,6.9017,7.8141,7.8401,17.3172,8.2004,5.1177,4.4297,4.7158,4.2755,16.2258,21.8958,22.5285,24.6125,25.6996,35.0357,18.6624,23.0859,20.8912,18.8826,21.9942
2022-12-30,22.0594,26.1796,61.6067,24.463,16.7118,35.8483,16.6519,17.3779,32.7924,9.848,10.8462,10.0215,12.623,5.615,10.9588,13.2577,11.2649,11.3004,15.0152,21.0332,7.8542,9.1599,8.8035,22.6863,9.3587,5.1886,4.2623,4.3703,5.1873,20.9287,26.5983,25.5862,26.6992,27.1276,34.1692,22.4695,26.0725,24.3384,20.1239,22.1821
2023-03-31,27.9966,30.7601,130.0511,29.0178,17.6078,43.5253,15.1462,20.7823,37.4305,12.7785,9.4704,8.2933,10.4123,6.152,11.1856,14.4343,7.7853,8.6644,17.3449,21.2188,7.4046,8.3405,7.9639,18.4737,9.174,7.3522,3.9078,4.316,4.406,14.039,25.9113,24.3985,26.1157,27.3219,36.1623,23.2368,26.3009,22.6915,19.9062,20.7282
2023-06-30,32.6,34.7859,97.6086,36.7776,15.8778,43.5253,15.3101,21.6634,45.8744,13.6156,9.2196,7.9628,10.4352,8.629,13.1959,14.0597,7.284,8.6192,17.7213,22.076,8.5053,9.6129,9.9794,18.0103,9.3122,9.8504,3.9475,4.532,4.7814,11.7531,25.7743,22.9935,24.908,28.7519,38.4557,23.5559,26.4999,17.6835,17.8361,18.6626
2023-09-29,27.9755,30.3132,55.8663,30.0932,15.5042,43.5253,15.6461,20.8215,45.1014,16.1652,8.4673,7.4981,8.852,8.1235,15.2031,13.6998,7.4926,8.5081,13.9953,19.5013,11.2785,12.0989,13.3936,20.2618,10.4822,14.316,4.7834,5.7312,7.0116,13.5138,23.7302,21.0584,22.5541,24.3055,38.5375,21.9122,23.411,14.8717,14.9126,16.2259
2023-12-29,29.9891,34.0134,41.1266,28.0878,14.7657,758.0215,17.6862,24.3934,49.3422,19.8793,10.2174,10.7104,9.5511,14.8477,16.7102,16.2472,8.7423,10.9822,16.7119,23.9403,10.5043,12.2265,13.3335,16.8542,10.1968,16.2643,5.262,6.4251,8.3287,11.9603,22.9455,21.8426,22.2611,23.6213,43.5122,22.0607,20.9756,14.9324,14.7022,17.6022
2024-03-28,26.6687,36.4097,52.6658,31.7285,15.6018,44.6015,20.8248,28.2142,39.869,22.4,11.8625,12.7491,11.313,22.1914,16.2099,15.5807,10.6689,11.9903,18.7554,23.5693,13.2911,13.5186,15.1267,17.2803,10.7057,20.0259,8.4264,10.311,11.9939,12.8637,23.3501,22.475,22.6191,25.7722,46.3984,24.284,22.2516,16.051,15.0752,19.4615
2024-06-28,32.0578,37.7568,57.8596,36.3352,16.912,63.1462,18.4814,35.4761,41.8689,24.7878,11.0752,13.8211,11.4139,17.9068,14.3573,15.1183,9.5032,11.5106,17.2799,21.4146,12.868,14.1882,13.3007,14.3235,9.9606,18.2042,8.9238,9.6675,11.7597,10.9056,23.7755,22.9101,20.8312,28.4541,52.8672,22.1394,23.0377,20.1455,13.978,16.7037
2024-09-30,34.5074,35.2734,47.7982,42.1146,19.3413,48.7512,22.8836,40.6407,37.4563,20.2123,11.5595,14.4329,10.7859,19.3249,14.3513,15.1161,11.0121,13.7972,19.9558,25.403,13.623,14.9171,12.8129,12.333,10.2026,14.6366,12.0386,13.8635,14.0066,9.5714,23.7368,25.4329,21.3007,33.1065,53.5532,23.5857,24.2272,24.965,16.3858,18.1544
2024-12-31,35.917,33.8174,45.6541,39.225,21.6525,48.7512,21.7221,38.4479,30.9238,17.1773,11.9789,13.6551,13.0543,12.0091,13.9864,15.7968,11.9233,13.5921,21.1842,25.59,13.8069,17.5221,12.6115,11.2531,10.4608,14.5097,14.3439,14.944,18.252,9.0732,22.8242,21.6171,18.6268,36.1727,53.8539,18.3832,24.8481,24.1078,13.6687,17.6233
