date,AAPL US Equity, MSFT US Equity, NVDA US Equity, ORCL US Equity, CSCO US Equity, INTC US Equity, IBM US Equity, TXN US Equity, ADBE US Equity, QCOM US Equity, JPM US Equity, BAC US Equity, WFC US Equity, C US Equity, GS US Equity, MS US Equity, USB US Equity, PNC US Equity, AXP US Equity, BLK US Equity, XOM US Equity, CVX US Equity, COP US Equity, SLB US Equity, EOG US Equity, OXY US Equity, VLO US Equity, MPC US Equity, PSX US Equity, HAL US Equity, PG US Equity, KO US Equity, PEP US Equity, WMT US Equity, COST US Equity, MDLZ US Equity, CL US Equity, KMB US Equity, GIS US Equity, SYY US Equity
2017-09-29,11.2726,14.4348,34.2098,12.9237,11.9057,7.1616,8.6561,13.1827,31.8277,18.799,,,,4.7862,4.4114,5.0834,,,8.0981,13.5283,11.4228,10.9206,16.1983,18.9765,14.8393,10.7962,6.4404,5.8851,15.631,15.4273,14.2601,21.4316,12.687,7.2232,13.1416,14.8928,15.4471,10.0679,9.6423,9.7187
2017-12-29,11.772,15.9347,34.0972,12.5585,13.3295,8.2852,8.9591,14.8101,34.6758,28.4323,,,,4.6734,4.544,5.2307,,,8.0725,14.7261,11.141,10.7305,14.9848,31.2061,14.3036,10.798,7.3025,5.4261,14.5572,14.4834,14.2919,21.742,13.4429,9.5565,14.5163,14.45,15.9074,10.4672,11.1746,10.8596
2018-03-29,11.2303,16.1231,33.6087,11.8574,14.7889,8.9538,8.9385,14.0874,39.1044,26.9208,,,,3.9943,4.0656,4.9773,,,7.1829,14.9968,9.7378,8.8601,11.7544,28.0283,12.0256,8.252,6.9724,5.794,14.0477,13.2107,12.3596,21.0445,12.3265,8.5366,14.1818,12.8297,14.7512,11.0747,8.4001,10.5679
2018-06-29,11.9094,16.1861,30.9287,11.2958,14.3273,8.0575,7.8611,14.4114,41.2112,25.9764,,,,3.7044,3.218,3.9994,,,7.2627,13.4128,10.092,9.0557,6.9018,25.4505,12.2319,9.9264,7.7049,4.813,13.1086,10.5149,12.4786,19.6406,12.1442,8.2197,15.447,12.945,13.049,10.844,8.3976,11.5967
2018-09-28,13.7284,17.7641,35.3796,12.9951,14.883,7.0181,8.2946,13.6458,42.9366,49.1295,,,,3.7241,3.057,3.6198,,,7.5387,12.6172,9.6298,7.6123,6.634,22.6707,10.1834,7.1747,7.953,5.4166,11.4557,9.2751,13.1607,19.9845,12.5303,8.9184,17.4075,15.5537,13.7,12.2339,8.1998,12.3324
2018-12-31,9.61,15.1403,19.943,11.0268,12.8914,6.6691,6.2056,11.9616,34.8224,27.1077,,,,2.5191,2.1659,2.9229,,,6.6089,11.0942,7.3567,6.0963,4.5049,7.5595,6.3617,4.9184,4.8103,3.814,6.0984,5.7142,14.5228,19.9605,12.4968,8.3579,15.1216,14.3015,12.325,12.743,7.932,10.7516
2019-03-29,11.7061,16.8161,34.2198,12.5055,15.4114,7.5265,7.1247,13.5033,40.1711,21.7088,,,,2.8127,2.4294,2.9004,,,7.4777,11.9681,9.1281,6.8666,4.7184,9.2308,6.7322,5.3544,5.6995,3.7884,7.0516,6.104,16.402,18.4789,13.524,8.5692,17.4133,18.0151,14.3408,11.9852,10.3392,11.2743
2019-06-28,12.1686,18.2399,37.5074,12.4617,14.9958,6.6854,7.0015,14.7628,41.7173,11.8953,,,,2.9543,2.4987,2.8328,,,8.2082,13.0897,8.8811,6.8083,4.3181,8.2489,6.2784,4.0544,5.8921,3.5749,6.6449,5.1874,32.9436,19.4668,14.6653,9.4667,18.8181,16.6566,15.0171,12.6793,10.057,11.8133
2019-09-30,13.5562,17.9727,40.9956,11.4349,13.3815,7.2115,7.5399,17.153,37.7562,10.2078,,,,2.767,2.5163,2.6534,,,7.6494,12.1193,8.9939,6.7564,3.7924,7.1259,5.3168,4.6607,5.9968,4.1271,8.0427,3.9079,33.7738,20.855,15.1164,9.9459,20.3411,16.1998,15.2587,12.4425,10.2864,12.919
2019-12-31,16.8882,19.0811,42.9636,10.4994,12.6428,7.9795,6.765,17.5588,41.118,11.2509,,,,3.0949,2.8313,3.0631,,,7.8844,12.6688,9.4333,7.1262,4.8289,7.1259,6.0894,4.6353,5.9386,4.7138,11.5047,10.704,31.417,20.2246,14.5079,9.8963,20.1297,15.5887,13.9427,11.603,9.1811,13.3936
2020-03-31,14.569,18.2011,40.511,9.1899,10.3016,6.4883,6.223,13.9792,36.8566,8.467,,,,1.7384,2.0302,2.1624,,,6.1551,12.5324,5.5879,4.4178,2.7036,7.1259,2.9121,1.4363,4.7472,1.9035,15.8359,6.6593,26.4707,16.2347,12.8515,9.5092,19.099,14.8353,13.317,10.2862,9.0065,8.227
