date,AAPL US Equity, MSFT US Equity, NVDA US Equity, ORCL US Equity, CSCO US Equity, INTC US Equity, IBM US Equity, TXN US Equity, ADBE US Equity, QCOM US Equity, JPM US Equity, BAC US Equity, WFC US Equity, C US Equity, GS US Equity, MS US Equity, USB US Equity, PNC US Equity, AXP US Equity, BLK US Equity, XOM US Equity, CVX US Equity, COP US Equity, SLB US Equity, EOG US Equity, OXY US Equity, VLO US Equity, MPC US Equity, PSX US Equity, HAL US Equity, PG US Equity, KO US Equity, PEP US Equity, WMT US Equity, COST US Equity, MDLZ US Equity, CL US Equity, KMB US Equity, GIS US Equity, SYY US Equity
2017-09-29,5.8938,6.4147,17.0552,3.6039,2.5401,2.4819,6.8433,8.0467,8.9991,2.4853,1.4265,1.0594,1.5069,0.9229,1.1975,1.2391,2.0714,1.5128,3.7368,2.389,1.9056,1.5212,1.9618,2.4415,4.0173,2.3773,1.654,2.1599,2.0611,4.3548,4.288,8.6728,11.9635,3.0458,6.6643,2.3358,237.5261,159.8903,7.5337,12.5908
2017-12-29,6.1339,8.411,15.6955,3.5061,3.5867,3.0958,8.0421,9.9334,10.1761,3.9604,1.5952,1.2404,1.6344,1.0537,1.3565,1.3623,2.0422,1.5685,4.6716,2.5845,1.889,1.6098,2.111,2.5316,3.8336,2.7395,1.8134,2.2851,2.0253,5.1266,4.36,11.4458,15.6975,3.7436,7.3787,2.4503,237.5261,67.3509,7.9685,13.958
2018-03-29,6.5369,8.8576,18.2163,3.9184,4.3514,3.4198,7.7532,9.5838,12.3351,3.4476,1.627,1.2634,1.4292,0.9418,1.3144,1.377,1.9106,1.6543,4.0902,2.7157,1.6786,1.4494,2.2711,2.4299,3.6181,2.4006,1.8274,2.278,2.0382,4.91,3.7373,9.4323,14.2317,3.4751,7.0358,2.3369,237.5261,121.4557,5.1733,13.2802
2018-06-29,7.7989,9.1519,16.3769,3.7977,4.5954,3.242,6.8852,10.1019,13.7352,3.5738,1.5135,1.171,1.4981,0.9301,1.1055,1.1749,1.851,1.4642,4.0388,2.4822,1.8709,1.5917,2.6063,2.5427,4.1294,3.0571,2.1812,2.1389,2.3137,4.4891,3.7993,10.1805,15.236,3.5314,7.5483,2.3855,237.5261,115.2798,4.2746,14.1824
2018-09-28,10.0179,10.2174,18.1217,5.1618,5.0117,2.9977,6.9456,9.8441,14.896,94.617,1.6231,1.2109,1.413,0.9844,1.1062,1.1452,1.9393,1.4607,4.2378,2.3096,1.891,1.5214,2.7889,2.3095,3.99,2.8831,2.2046,2.3781,2.229,3.9458,4.0433,10.7635,15.3472,3.7983,8.0414,2.4589,237.5261,115.2798,4.1099,14.44
2018-12-31,6.3285,8.4704,8.6599,5.3639,4.6996,2.8265,6.0406,9.9307,11.7846,19.0382,1.3877,0.9805,1.2206,0.6936,0.7778,0.9397,1.6387,1.1313,3.6221,1.9117,1.5064,1.3249,2.2222,1.3799,2.6122,2.1565,1.4449,1.1408,1.5941,2.4313,4.335,11.9009,10.7223,3.6979,6.8158,2.2656,237.5261,115.2798,3.4931,14.8442
2019-03-29,8.2671,9.5308,11.2688,7.7981,6.327,3.2517,7.5913,11.689,13.1876,17.9085,1.4103,1.0789,1.2485,0.8071,0.8906,0.9854,1.6795,1.2446,4.1176,2.1089,1.7878,1.5133,2.2955,1.6715,2.7751,2.3314,1.661,1.1758,1.7824,2.66,4.8208,11.277,12.1152,4.0925,7.6879,2.7907,237.5261,115.2798,4.4698,14.5241
2019-06-28,9.2981,10.0054,9.6765,8.7841,6.9287,2.8202,6.9233,12.6385,14.4266,16.9601,1.5133,1.0982,1.1881,0.8819,0.9257,0.9927,1.7759,1.3532,4.4475,2.2741,1.6942,1.5105,2.0536,1.533,2.6219,1.7625,1.6629,1.0782,1.6951,2.0903,5.9362,11.9731,13.1487,4.4729,8.0232,2.9973,237.5261,115.2798,4.4811,14.4932
2019-09-30,10.9976,10.007,9.4998,9.8399,6.0874,3.0125,7.1721,13.4516,13.0779,17.7919,1.5642,1.082,1.2537,0.8526,0.9168,0.9379,1.8366,1.3545,4.2175,2.1225,1.5731,1.439,1.7789,1.9776,2.0441,1.553,1.659,1.1704,1.8168,1.6945,6.7928,12.463,13.546,4.7025,8.3094,2.9731,237.5261,115.2798,4.5102,16.5241
2019-12-31,14.3821,10.9006,11.7997,10.9412,5.7242,3.3062,5.7062,13.4243,15.128,22.3459,1.8346,1.2621,1.3432,0.9637,1.0102,1.1158,1.9914,1.416,4.3707,2.3133,1.5416,1.5728,2.0168,2.3433,2.2523,1.5526,1.758,1.1641,1.9724,2.6816,6.9114,12.4808,12.8573,4.5073,8.1866,2.9015,502.8861,115.2798,4.1988,17.2209
2020-03-31,14.0204,10.4542,12.3761,10.7321,4.6457,3.0011,4.9249,11.9063,14.688,25.0383,1.1865,0.7627,0.7286,0.5029,0.6548,0.6926,1.1439,0.8965,3.2808,2.0559,0.8817,0.9399,1.0548,1.2033,0.9737,0.484,0.9815,0.6374,1.0962,0.8766,6.1004,10.4642,12.3891,4.7153,7.5791,2.7842,486.3764,115.2798,4.2202,11.407
2020-06-30,21.6206,13.0239,16.8467,14.0395,5.2113,3.1028,5.2336,15.2083,19.2031,31.1207,1.2229,0.8496,0.6663,0.6124,0.892,0.9744,1.2141,0.9139,3.6386,2.5344,1.0494,1.2423,1.4311,2.12,1.4468,1.308,1.2084,1.0234,1.5157,2.1938,6.4987,10.9758,14.665,4.5075,7.9678,2.8064,234.3774,179.8521,4.6652,23.9782
2020-09-30,30.0904,12.8933,21.8479,18.9586,4.3584,2.8462,5.112,15.7393,20.0979,21.9016,1.2174,0.8502,0.6069,0.5103,0.849,0.9543,1.1642,0.9365,3.6902,2.5371,0.8182,1.0203,1.1444,1.8139,1.0406,0.9961,0.919,0.8507,1.1481,2.0462,7.2872,11.4012,14.2167,4.8641,8.5674,3.0488,101.2719,150.0468,4.465,24.3661
2020-12-31,33.708,12.8872,19.1656,24.1209,4.8283,2.4972,5.4555,16.4362,18.0607,23.4496,1.5544,1.0555,0.7683,0.7134,1.0709,1.3402,1.4964,1.1806,4.2348,3.1193,1.1103,1.2346,1.4309,2.5174,1.4335,1.9973,1.2288,1.2129,1.6095,3.3628,7.2444,12.2246,15.2114,5.025,11.2313,3.0089,97.8121,69.8271,4.2047,26.5437
2021-03-31,29.4636,13.2061,17.718,22.825,5.4212,3.2382,5.5669,17.1635,16.8096,20.1635,1.8495,1.331,0.9744,0.825,1.2569,1.4734,1.8197,1.4812,4.6454,3.2527,1.5059,1.5319,1.6563,3.0305,2.0388,2.9102,1.6441,1.6152,1.9859,3.6901,7.2516,11.1635,14.0162,4.8638,9.9685,3.0365,252.1182,85.9767,4.2198,28.851
2021-06-30,35.2775,14.3456,23.6091,41.8178,5.4149,2.673,5.9881,15.9159,20.1668,19.7169,1.8331,1.3794,1.0916,0.7786,1.3811,1.6969,1.8024,1.5863,5.1628,3.6982,1.6843,1.5209,1.8419,3.5065,2.3331,3.4423,1.8085,1.3329,2.0711,3.7922,7.204,10.4942,13.3846,4.8875,10.6141,3.1727,147.8875,86.0124,3.9098,25.4666
2021-09-30,36.8425,13.9311,21.7797,49.0221,5.3753,2.4053,5.6052,14.607,19.0123,14.5832,1.8955,1.4049,1.0992,0.7615,1.3136,1.7835,1.8528,1.6147,5.336,3.4622,1.5508,1.4394,2.0262,3.1122,2.1575,3.0323,1.6509,1.3595,1.6914,3.4023,7.476,10.2177,13.1059,4.7062,11.2889,2.93,107.7877,94.0771,3.742,24.0361
