date,AAPL US Equity, MSFT US Equity, NVDA US Equity, ORCL US Equity, CSCO US Equity, INTC US Equity, IBM US Equity, TXN US Equity, ADBE US Equity, QCOM US Equity, JPM US Equity, BAC US Equity, WFC US Equity, C US Equity, GS US Equity, MS US Equity, USB US Equity, PNC US Equity, AXP US Equity, BLK US Equity, XOM US Equity, CVX US Equity, COP US Equity, SLB US Equity, EOG US Equity, OXY US Equity, VLO US Equity, MPC US Equity, PSX US Equity, HAL US Equity, PG US Equity, KO US Equity, PEP US Equity, WMT US Equity, COST US Equity, MDLZ US Equity, CL US Equity, KMB US Equity, GIS US Equity, SYY US Equity
2022-06-30,64.8853,67.3921,56.312,58.5261,49.6707,43.2269,52.0667,59.5276,53.4091,56.1317,50.807,52.2002,47.0017,44.242,56.2303,59.7601,48.9447,55.1436,56.235,52.9147,57.7254,59.2139,61.6802,44.4907,58.1249,53.5803,61.6971,62.9596,52.0172,50.5117,64.0331,69.0992,71.0095,55.6213,69.922,64.8347,56.4935,55.1911,69.7963,63.6914
2022-09-30,65.2017,61.282,51.6899,51.3521,47.7509,36.6462,44.0604,59.8484,45.3773,52.6789,48.3954,51.2016,47.9132,42.5149,55.6379,61.0259,44.4678,52.8228,55.1113,49.5243,58.3838,58.8549,65.2036,44.5777,58.4279,54.6213,61.8453,68.0293,51.5757,46.3018,54.5262,57.6439,68.3387,59.0539,68.7671,54.5164,49.1109,45.7613,70.5348,53.2652
2022-12-30,61.8481,62.3452,54.9531,62.866,53.368,37.2297,51.9163,62.7836,50.76,51.9698,56.5093,54.1664,48.8782,44.4397,61.216,63.542,47.4553,54.9082,58.2228,57.4385,66.1899,66.0151,69.0355,54.2563,62.4618,55.2687,66.7134,72.1238,58.5457,55.1078,63.051,64.6051,73.775,63.5718,66.1213,64.4393,54.625,54.3784,74.6935,56.4154
2023-03-31,69.0883,68.8074,67.5194,67.3651,56.4285,42.6115,48.6506,67.8274,54.5971,55.6963,55.3102,49.1848,45.5568,45.3585,58.6487,64.6779,41.8799,46.8377,62.0206,55.1164,65.8197,60.8188,60.4355,51.8358,57.4381,54.9617,69.3911,75.7404,57.5152,50.4448,61.6399,62.3093,74.2242,65.4915,69.3702,66.4845,52.0368,53.7719,75.521,56.8412
2023-06-30,73.5773,73.9879,75.6061,75.0005,55.9719,43.258,49.5982,65.0903,61.4591,53.5309,59.0464,49.2848,50.4699,44.9486,57.914,62.8571,39.8714,46.5629,63.9201,56.1797,64.3603,59.0383,61.6406,51.8464,57.3747,52.9097,60.2541,66.5483,55.1905,51.223,62.5979,59.6925,75.0439,68.5589,72.3105,68.5289,53.2748,55.1247,63.3787,54.6096
2023-09-29,65.551,68.1995,76.1334,66.5607,57.3744,45.0837,51.8801,56.4808,62.6847,51.5155,58.8992,47.8098,48.84,42.5564,58.0416,60.0286,39.892,45.7632,55.7946,53.4164,67.6695,61.399,65.7717,56.5759,60.4256,55.8808,65.5945,73.2186,62.0162,55.4177,59.5122,53.974,63.3241,69.3871,74.0297,63.9131,49.0014,48.3027,50.6535,49.0333
2023-12-29,68.9661,73.6074,78.6361,66.2619,54.382,55.7626,59.0353,59.6158,67.3246,58.5804,64.5782,54.8042,55.8872,48.7271,64.9511,65.2558,49.4377,54.2914,63.4311,61.0542,57.819,55.4558,64.06,52.7698,58.3061,52.8285,61.3368,71.8943,65.025,52.5963,59.7593,57.0565,63.4798,67.7926,79.0441,66.0226,54.6791,48.5655,51.6004,53.4776
2024-03-28,62.3896,76.7614,87.8999,71.8633,53.813,51.3177,65.5407,60.6164,58.9485,62.8631,69.9606,58.82,61.81,54.7221,67.8747,65.6361,50.6113,55.8639,69.4435,61.9444,63.1552,57.4131,66.8521,54.2369,60.0937,55.5017,68.8927,79.14,70.8135,54.4727,65.0631,59.2956,65.5174,74.1953,81.9126,62.8495,60.3892,51.7071,55.4656,57.9657
2024-06-28,68.4198,78.3938,91.2286,75.2781,51.5283,43.256,58.9198,65.5917,61.7836,67.2764,70.2763,60.4667,62.6926,54.8281,70.7276,66.9339,46.517,54.0483,69.9525,58.8752,62.568,56.9982,60.9811,49.6609,59.3107,54.2722,64.2626,69.034,62.6201,50.7419,65.886,61.6591,58.6471,78.7063,85.3953,57.2855,63.7172,55.045,49.5459,51.4633
2024-09-30,71.2575,74.8019,89.5497,80.1399,56.2836,39.4581,68.1729,68.1584,58.5553,59.8136,71.6825,60.3403,59.6803,54.2928,73.8212,69.7926,51.602,60.6568,74.6275,65.3422,63.2578,54.0803,57.1671,46.7493,58.0942,47.6132,57.7431,65.6294,59.3763,47.7859,68.374,68.2567,60.8904,83.9363,86.2808,63.5563,66.6405,56.5365,57.2929,55.1543
2024-12-31,73.2708,72.9007,90.68,78.0124,60.6388,37.8338,67.7461,60.4684,52.8033,56.0378,75.8158,64.1677,67.6235,58.2675,78.2958,76.4679,53.2684,62.2493,77.1035,67.8779,57.9714,53.2999,54.6936,44.797,57.9418,46.4748,54.344,58.7219,53.9515,46.6354,64.9545,56.1003,50.5199,86.5545,86.9735,50.1315,57.1857,51.4702,49.5017,54.0917
