date,AAPL US Equity, MSFT US Equity, NVDA US Equity, ORCL US Equity, CSCO US Equity, INTC US Equity, IBM US Equity, TXN US Equity, ADBE US Equity, QCOM US Equity, JPM US Equity, BAC US Equity, WFC US Equity, C US Equity, GS US Equity, MS US Equity, USB US Equity, PNC US Equity, AXP US Equity, BLK US Equity, XOM US Equity, CVX US Equity, COP US Equity, SLB US Equity, EOG US Equity, OXY US Equity, VLO US Equity, MPC US Equity, PSX US Equity, HAL US Equity, PG US Equity, KO US Equity, PEP US Equity, WMT US Equity, COST US Equity, MDLZ US Equity, CL US Equity, KMB US Equity, GIS US Equity, SYY US Equity
2017-09-29,19.64,12.994,38.211,20.494,17.204,12.659,12.857,16.071,18.409,18.533,13.81,20.161,15.076,16.757,18.357,19.485,13.72,16.329,11.297,14.67,10.257,12.15,17.546,15.109,20.75,15.035,16.937,21.924,13.87,21.963,9.781,8.657,9.23,14.027,18.966,13.942,11.082,12.99,19.835,13.094
2017-12-29,18.331,19.463,31.217,16.093,15.546,24.158,21.745,13.827,34.668,35.906,15.736,18.618,18.284,16.521,17.912,15.811,14.368,15.179,12.014,13.233,8.26,15.47,19.664,24.648,17.669,13.726,16.334,17.372,14.572,22.987,12.508,10.425,11.209,26.408,22.113,17.531,15.885,15.86,21.196,19.531
2018-03-29,27.519,33.118,46.343,32.959,30.361,41.128,25.758,37.757,32.824,36.045,26.131,28.784,30.966,26.24,30.543,32.312,24.426,25.997,28.612,31.644,24.473,27.754,29.216,28.701,29.532,25.213,25.674,26.507,22.89,31.457,18.997,17.483,17.687,31.793,23.075,23.352,20.723,23.053,30.028,22.029
2018-06-29,21.247,18.15,31.988,25.03,19.716,26.707,21.799,23.124,21.637,24.897,20.247,21.266,21.05,20.901,17.534,24.245,15.046,21.905,22.006,18.575,21.063,20.219,28.288,22.184,25.219,21.173,23.774,34.122,21.319,23.038,16.983,13.402,17.318,18.004,13.397,16.078,18.389,21.654,21.165,12.179
2018-09-28,21.207,17.376,26.035,12.77,17.358,26.905,15.491,21.007,24.151,24.167,17.292,19.166,16.447,19.976,17.215,19.661,12.88,14.565,15.346,18.359,15.305,18.184,22.551,18.809,23.428,18.821,25.94,27.864,20.54,29.397,13.158,10.939,17.626,22.352,13.75,16.314,14.142,22.643,26.474,23.552
2018-12-31,41.997,40.473,80.4,29.958,36.404,39.044,34.796,40.156,56.5,34.315,25.719,30.974,26.319,30.091,36.034,34.029,22.981,30.085,30.513,35.624,26.639,30.501,38.369,30.917,44.408,36.692,41.599,39.175,38.645,38.27,27.896,18.765,22.671,24.782,35.063,20.125,29.483,30.766,29.629,28.437
2019-03-29,25.444,22.126,53.367,16.865,16.481,26.402,22.257,28.311,22.191,21.635,17.235,25.828,19.023,24.908,27.393,25.81,15.875,19.691,15.055,19.378,16.859,16.69,25.679,32.037,31.789,24.086,26.97,27.316,20.777,34.294,15.812,23.741,14.348,14.798,16.622,17.325,12.41,18.406,17.811,15.56
2019-06-28,27.019,21.768,37.295,23.106,25.953,32.798,19.592,25.308,28.437,64.351,19.663,23.011,18.972,25.81,23.494,24.122,14.245,19.397,15.53,22.056,17.489,21.134,25.482,30.775,36.181,29.794,33.188,37.791,25.67,34.082,16.425,13.272,13.062,13.403,14.784,12.711,16.712,20.429,22.23,21.715
2019-09-30,27.586,21.994,42.509,23.037,30.611,26.738,24.15,29.002,24.065,29.355,22.162,27.067,26.052,28.699,26.012,25.454,20.939,24.775,21.092,23.094,19.746,18.858,34.51,38.904,37.23,35.974,33.258,39.193,21.181,50.375,18.604,19.019,16.952,19.268,20.857,18.032,20.62,20.463,18.434,16.804
2019-12-31,17.067,13.333,29.616,15.853,23.266,22.141,18.008,25.066,20.19,30.264,15.085,16.122,15.098,18.421,17.72,17.723,13.234,13.405,15.55,15.873,19.805,17.641,25.875,35.372,34.016,33.529,21.167,28.685,18.445,33.548,16.211,11.939,9.133,10.202,11.23,12.555,14.494,21.822,15.758,9.776
2020-03-31,69.124,72.699,89.823,72.223,67.189,87.79,63.599,69.645,73.7,76.817,82.799,87.222,84.961,99.741,81.489,91.65,80.736,85.382,94.022,82.086,69.265,101.293,111.933,110.945,113.667,188.0,101.703,121.909,89.151,150.246,58.626,53.557,67.332,50.853,47.771,60.797,56.85,53.873,51.38,108.713
2020-06-30,29.344,30.889,44.81,30.571,36.837,38.13,38.719,39.766,35.77,43.017,56.816,64.248,72.212,79.317,54.148,53.378,67.936,60.798,62.568,40.611,58.775,49.583,65.522,82.366,72.391,121.68,81.703,88.798,73.234,100.765,25.532,33.156,26.197,21.133,22.145,25.529,23.098,23.64,23.538,66.623
2020-09-30,46.653,35.464,48.635,22.054,31.468,43.515,20.765,24.304,42.244,45.856,28.561,30.518,37.666,37.329,27.57,29.016,35.682,29.785,29.248,24.091,32.566,33.921,41.922,48.451,49.628,62.05,46.859,48.818,45.497,50.279,12.993,22.925,17.784,24.886,18.666,18.313,15.313,17.768,23.57,36.932
2020-12-31,34.268,26.089,38.094,17.877,24.018,37.576,30.97,24.018,31.431,40.686,38.646,42.247,43.722,40.402,31.272,35.121,40.086,38.838,50.91,25.251,49.284,45.402,61.116,63.284,66.335,86.688,80.065,62.04,66.744,64.719,16.717,22.355,15.182,15.77,20.362,16.822,16.531,22.8,17.834,52.22
2021-03-31,33.745,25.576,50.645,29.387,22.104,45.875,30.534,37.7,32.102,41.99,25.213,30.761,41.208,35.358,28.715,30.01,33.357,33.503,32.034,28.064,36.928,29.534,43.293,45.445,58.833,70.38,41.895,37.517,37.979,52.379,17.912,19.325,18.84,22.408,20.321,19.868,16.365,17.632,25.038,31.439
2021-06-30,21.442,18.563,37.695,22.941,16.541,24.992,20.397,25.312,22.917,28.338,19.633,22.598,30.616,23.112,24.187,26.398,23.416,25.686,22.232,19.594,28.271,26.82,35.087,44.011,41.524,54.527,35.028,26.162,31.849,41.699,14.778,11.161,12.693,14.842,15.752,12.779,13.022,19.037,16.402,20.182
2021-09-30,20.854,16.603,35.057,20.606,16.082,20.123,13.837,21.205,19.463,22.73,22.406,25.894,33.628,24.898,24.736,24.766,27.255,23.961,25.31,22.314,28.949,25.175,34.097,41.206,41.388,56.365,40.48,34.445,37.243,43.769,12.035,12.988,12.292,11.296,15.996,15.259,16.327,15.551,20.364,25.943
2021-12-31,24.327,22.566,57.364,39.822,23.047,34.38,29.009,23.73,42.633,42.468,19.888,24.613,32.937,20.493,25.234,25.878,24.247,23.806,34.118,22.206,25.301,19.918,31.901,34.688,35.712,44.767,35.631,31.229,36.82,38.957,14.759,17.584,14.849,17.989,23.869,16.37,15.952,18.903,18.636,27.833
2022-03-31,30.355,33.085,66.425,28.784,24.94,37.505,21.949,34.677,47.704,52.433,32.866,34.905,39.3,27.793,30.283,36.407,35.097,32.792,42.426,32.226,35.778,31.038,34.915,48.68,37.943,65.291,39.931,31.152,34.706,46.61,22.908,18.769,18.43,19.544,23.974,19.986,21.303,21.222,22.723,32.144
2022-06-30,42.028,39.406,71.22,39.132,42.34,37.869,28.699,30.343,45.207,50.367,31.646,32.901,39.135,38.103,34.101,35.386,27.361,29.517,40.303,39.856,42.849,39.356,55.369,59.049,56.364,59.894,57.531,44.048,50.587,57.893,26.686,25.63,25.024,36.818,46.381,26.087,24.216,29.444,27.952,35.567
2022-09-30,31.544,30.467,57.199,25.053,25.762,37.25,21.442,31.941,51.908,37.091,27.192,30.653,29.837,37.447,29.218,27.059,27.391,25.618,30.097,35.026,33.545,34.57,39.867,47.655,46.267,50.333,43.671,36.072,39.032,49.429,23.11,17.003,16.976,29.483,27.548,19.784,19.592,17.479,19.345,25.83
2022-12-30,41.044,41.572,63.325,28.094,25.545,42.969,24.737,33.256,41.32,48.275,27.29,32.295,27.382,30.189,24.955,30.596,29.755,35.174,31.28,42.18,26.971,27.935,37.504,43.977,38.462,41.977,42.025,33.863,31.177,48.839,16.62,18.003,19.014,23.048,29.775,17.079,16.521,18.964,21.261,23.073
2023-03-31,23.368,29.027,54.215,21.733,21.594,42.554,19.759,24.791,35.641,34.653,28.255,31.271,34.969,34.182,30.699,29.314,50.721,38.325,35.562,24.71,29.101,26.283,35.41,41.644,38.259,35.481,38.363,34.534,36.573,43.975,16.931,14.621,14.859,16.759,23.658,18.162,20.732,17.637,22.226,19.714
2023-06-30,18.637,27.157,59.007,27.889,19.339,42.063,15.834,25.178,36.78,33.738,23.93,25.661,31.312,24.159,21.537,22.762,41.652,32.254,25.083,22.037,22.924,21.75,24.172,33.261,28.279,22.072,29.482,30.906,27.465,40.416,15.098,10.117,12.414,11.07,18.224,16.287,14.661,14.491,16.905,20.307
2023-09-29,22.394,22.512,40.423,38.766,18.666,35.983,14.539,23.724,28.632,34.581,15.589,22.004,21.254,20.267,20.037,21.501,30.945,25.832,18.874,18.758,22.663,18.22,21.609,24.916,24.556,26.367,29.026,21.726,20.525,24.53,12.701,11.286,15.199,11.54,13.765,16.793,13.274,12.891,15.036,17.188
2023-12-29,15.827,20.059,34.018,36.698,25.641,38.446,15.978,23.351,28.674,24.172,15.154,28.783,23.332,22.919,24.471,30.567,40.122,30.582,22.862,23.497,22.18,26.534,24.882,28.31,24.516,24.929,24.906,26.123,23.404,29.245,16.648,13.526,14.794,22.538,21.265,17.951,17.074,15.874,19.693,15.722
2024-03-28,20.463,19.588,50.063,31.048,15.616,41.65,27.653,23.616,44.608,30.825,13.688,20.277,23.945,20.966,18.794,23.858,25.154,25.828,21.135,17.711,18.317,18.414,21.1,27.495,23.672,19.481,27.54,26.902,22.683,23.489,13.168,11.606,17.029,13.968,22.135,15.112,11.977,17.904,18.896,18.587
2024-06-28,28.003,19.626,55.549,34.91,18.022,33.647,23.578,23.768,37.411,37.487,24.071,21.588,19.881,23.083,20.767,20.418,22.236,21.837,21.374,17.443,18.753,18.204,19.261,24.343,20.807,20.895,28.283,29.543,23.572,25.177,11.013,11.632,18.162,19.714,14.558,17.629,13.177,19.536,21.13,19.296
2024-09-30,23.407,20.834,66.991,34.726,23.121,84.429,19.084,35.6,30.12,53.517,24.513,25.372,35.311,33.037,29.069,26.942,25.45,24.549,28.715,18.54,22.892,22.762,23.273,28.469,23.712,23.837,31.303,29.427,29.539,32.889,19.581,13.519,16.052,19.752,21.655,18.352,15.226,21.047,17.412,21.654
2024-12-31,16.786,22.016,37.319,30.561,16.677,46.025,25.584,28.836,40.769,33.87,30.545,25.94,35.142,30.169,33.974,34.567,29.265,25.441,26.859,17.813,17.673,19.831,26.721,29.749,23.952,24.011,29.011,31.816,27.659,30.907,15.533,14.291,16.458,17.596,17.725,17.387,19.396,17.075,16.958,17.375
