date,AAPL US Equity, MSFT US Equity, NVDA US Equity, ORCL US Equity, CSCO US Equity, INTC US Equity, IBM US Equity, TXN US Equity, ADBE US Equity, QCOM US Equity, JPM US Equity, BAC US Equity, WFC US Equity, C US Equity, GS US Equity, MS US Equity, USB US Equity, PNC US Equity, AXP US Equity, BLK US Equity, XOM US Equity, CVX US Equity, COP US Equity, SLB US Equity, EOG US Equity, OXY US Equity, VLO US Equity, MPC US Equity, PSX US Equity, HAL US Equity, PG US Equity, KO US Equity, PEP US Equity, WMT US Equity, COST US Equity, MDLZ US Equity, CL US Equity, KMB US Equity, GIS US Equity, SYY US Equity
2017-09-29,12.2236,11.9026,31.5369,5.922,-1.7487,2.3514,-0.3797,12.0,25.7593,-4.5116,8.5741,5.3693,2.4347,8.9042,10.701,11.556,4.8395,10.4539,20.1609,23.6517,15.6244,16.935,4.2557,12.6229,34.4263,13.2553,19.9145,30.6447,21.8098,42.0297,0.8173,-14.6243,1.329,4.2309,15.7002,2.0951,2.767,1.5455,-3.5492,4.8807
2017-12-29,12.6891,11.9724,33.9623,6.1317,2.6511,4.1468,3.5508,9.8418,24.7557,0.6001,8.9463,6.5461,6.2699,8.6352,4.0359,10.8435,5.0818,12.9378,21.9561,30.2422,15.8035,21.3113,19.2392,15.0837,45.8666,25.2511,27.4237,23.0207,30.211,47.7244,3.1977,-11.6378,0.0564,4.0715,13.2033,2.8951,4.5955,-0.5617,2.106,7.0908
2018-03-29,15.5796,15.5394,65.5653,5.1168,4.3802,8.5834,5.051,11.3757,23.6257,4.067,15.6643,8.0321,3.7235,9.5751,30.5772,18.4935,7.2718,9.9906,12.9698,15.8797,15.8692,20.5079,17.0258,13.5625,45.447,27.2574,21.4358,15.8276,18.8186,34.1435,4.3319,-16.3632,4.2576,4.3797,10.8479,5.4724,6.3796,5.04,2.3489,6.1026
2018-06-29,17.3031,17.4966,40.0448,1.1201,5.8601,14.8953,3.7016,8.7734,23.8784,3.8354,12.5493,4.2364,2.3264,9.7472,31.3499,19.709,8.437,11.5505,10.5231,11.403,27.5408,30.171,25.4092,11.2704,67.0318,33.4314,39.3682,22.7558,39.0929,24.0065,2.637,-2.8963,2.4188,3.7883,12.131,2.1049,1.5682,0.6119,2.1962,6.2052
2018-09-28,19.6295,18.5264,20.6753,0.9776,7.7126,18.6637,-2.0728,3.5228,24.4424,-2.1507,11.2804,9.0507,5.2733,8.5929,16.753,16.8216,8.223,11.7814,10.7831,1.9384,24.9992,31.4754,41.2829,7.5775,73.7878,73.9246,30.9269,19.6668,33.8726,13.3725,0.2222,-3.3377,1.5086,1.3923,4.9905,-3.706,-3.2461,-1.7792,8.6172,3.8556
2018-12-31,-4.5111,12.2865,-24.2528,-0.2816,4.7026,9.406,-3.4734,-0.88,22.8262,-19.768,15.3749,16.51,2.2758,8.7836,17.663,5.2204,11.623,10.0844,9.9251,-8.7673,4.503,16.898,19.0541,0.0122,24.2425,36.3688,8.8587,53.5645,10.4037,-0.0673,0.2472,-6.1102,-0.0102,1.8537,10.2487,-2.7706,-2.0812,-0.7386,5.0611,2.4579
2019-03-29,-5.1066,13.9901,-30.7764,-0.6408,3.9718,-0.0311,-4.6665,-5.1465,25.1088,-4.5594,11.6723,7.0595,5.0234,7.7438,-1.5382,4.6289,9.5497,12.2322,8.8983,-6.6146,-5.7919,-4.9461,4.0009,0.6387,9.9082,6.4045,-8.2303,49.7562,-2.0852,-0.0523,1.1117,14.0047,2.5633,1.0066,7.2769,-3.3555,-2.9485,-2.0714,8.1395,2.1504
2019-06-28,1.0213,12.0725,-17.4191,1.1077,4.5469,-2.6943,-4.2094,-8.6881,24.9909,72.7631,9.4963,7.4898,5.7858,8.8938,4.3972,5.5624,9.1009,8.9125,9.4838,-2.2469,-5.5489,-10.2936,-6.4793,-0.4095,3.6402,8.2537,-6.7129,50.2397,-3.9096,-3.5302,3.5812,6.114,2.2312,1.8348,7.3514,-0.8181,-0.5147,-0.2172,6.9791,1.0378
2019-09-30,1.8124,13.6536,-5.2499,0.2719,0.6655,0.1409,-3.8814,-11.4996,23.7028,-16.684,10.3474,3.2865,4.4729,5.4651,-0.5992,4.7839,7.797,2.4834,8.6531,3.2438,-14.5106,-17.3994,-17.9172,0.4351,-11.1592,12.3275,-11.6697,19.8538,-8.6276,-10.0778,6.6387,8.3419,4.2645,2.4797,6.951,1.0655,2.1586,1.2658,-2.235,0.5766
2019-12-31,8.9064,13.6583,40.8163,0.5438,-3.5433,8.3186,0.0781,-9.8736,21.3978,4.8534,4.2448,-3.1204,-3.9672,3.958,9.9944,14.6187,-1.733,-0.9774,7.5875,15.8125,-7.6612,-14.2893,-20.2566,0.5868,1.6409,39.1852,-2.9621,-13.3764,0.0928,-12.5505,4.5992,16.1671,5.716,2.0736,5.6203,2.067,5.3529,0.3064,0.2176,1.7563
2020-03-31,0.5137,14.5563,38.7387,1.8931,-7.5243,23.4543,-3.3605,-7.3734,18.8414,4.6969,-8.4611,-7.1669,-19.6532,1.8731,-7.6293,-12.0631,-0.0151,-4.0847,-2.0695,10.8787,-10.5635,-13.1153,-32.6995,-5.3814,-12.7701,65.1598,-8.9066,-21.4101,-9.6308,-12.2015,4.5681,-1.0697,7.7383,8.6318,10.3854,2.5849,5.484,8.1157,-0.4287,-6.545
2020-06-30,10.9201,12.8007,49.9031,-6.25,-9.4876,19.5274,-5.4173,-11.6957,13.9942,-49.2164,-1.719,-17.5178,-23.6752,-12.236,8.7279,5.0798,-9.4367,-19.0143,-29.9429,3.5187,-52.1758,-56.1545,-65.4344,-35.228,-58.9632,-33.7557,-64.0653,-63.6285,-60.8109,-46.1046,3.5334,-28.4785,-3.064,5.649,7.2712,-2.4909,0.8019,0.3918,20.6959,-42.7034
2020-09-30,1.0275,12.4005,56.8016,1.6164,-9.3472,-4.4659,-2.596,1.2198,13.7917,73.3693,-14.4871,-23.9802,-22.824,-22.9299,-1.1351,-6.6317,-10.8637,-14.6537,-22.4591,18.3369,-28.3766,-31.0015,-43.4502,-38.4381,-36.8317,-29.8856,-41.9832,-36.8177,-41.4762,-46.3964,8.5403,-8.9934,5.2537,5.248,12.39,4.878,5.7281,0.9267,9.0319,-23.0388
2020-12-31,21.3681,16.7181,61.1272,1.9347,-0.3748,-1.1431,-27.9882,21.6716,14.4385,62.2021,-10.4081,-21.4778,-18.8456,-23.5216,-3.678,4.4483,-9.8939,-15.6183,-19.9326,12.5974,-27.4276,-28.1454,-28.7623,-32.7662,-31.7203,-37.236,-40.4426,-35.8326,-43.6601,-37.6421,8.2511,-5.0397,8.7936,7.3466,16.6523,5.5692,7.6961,5.5204,6.7544,-23.0686
