date,AAPL US Equity, MSFT US Equity, NVDA US Equity, ORCL US Equity, CSCO US Equity, INTC US Equity, IBM US Equity, TXN US Equity, ADBE US Equity, QCOM US Equity, JPM US Equity, BAC US Equity, WFC US Equity, C US Equity, GS US Equity, MS US Equity, USB US Equity, PNC US Equity, AXP US Equity, BLK US Equity, XOM US Equity, CVX US Equity, COP US Equity, SLB US Equity, EOG US Equity, OXY US Equity, VLO US Equity, MPC US Equity, PSX US Equity, HAL US Equity, PG US Equity, KO US Equity, PEP US Equity, WMT US Equity, COST US Equity, MDLZ US Equity, CL US Equity, KMB US Equity, GIS US Equity, SYY US Equity
2020-12-31,132.69,222.42,13.055,64.69,44.75,49.82,125.88,164.13,500.12,152.34,127.07,30.31,30.18,61.66,263.71,68.53,46.59,149.0,120.91,721.54,41.22,84.45,39.99,21.83,49.87,17.31,56.57,41.36,69.94,18.9,139.14,54.84,148.3,48.05,376.78,58.47,85.51,134.83,58.8,74.26
2021-03-31,122.15,235.77,13.3482,70.17,51.71,64.0,133.26,188.99,475.37,132.59,152.23,38.69,39.07,72.75,327.0,77.66,55.31,175.41,141.44,753.96,55.83,104.79,52.97,27.19,72.53,26.62,71.6,53.49,81.54,21.46,135.43,52.71,141.45,45.2767,352.48,58.53,78.83,139.05,61.32,78.74
2021-06-30,136.96,270.9,20.0025,77.84,53.0,56.14,146.59,192.3,585.64,142.93,155.54,41.23,45.29,70.75,379.53,91.69,56.97,190.76,165.23,874.97,63.08,104.74,60.9,32.01,83.44,31.27,78.08,60.42,85.82,23.12,134.93,54.11,148.17,47.0067,395.67,62.44,81.35,133.78,60.93,77.75
2021-09-30,141.5,281.92,20.716,87.13,54.43,53.28,138.93,192.21,575.72,128.98,163.69,42.45,46.41,70.18,378.03,97.31,59.44,195.64,167.53,838.66,58.82,101.45,67.77,29.64,80.27,29.58,70.57,61.81,70.03,21.62,139.8,52.47,150.41,46.46,449.35,58.18,75.58,132.44,59.82,78.5
2021-12-31,177.57,336.32,29.411,87.21,63.37,51.5,133.66,188.47,567.06,182.87,158.35,44.49,47.98,60.39,382.55,98.16,56.17,200.52,163.6,915.56,61.19,117.35,72.18,29.95,88.83,28.99,75.11,63.99,72.46,22.87,163.58,59.21,173.71,48.23,567.7,66.31,85.34,142.92,67.38,78.55
2022-03-31,174.61,308.31,27.286,82.73,55.76,49.56,130.02,183.48,455.62,152.82,136.32,41.22,48.46,53.4,330.1,87.4,53.15,184.45,187.0,764.17,82.59,162.83,100.0,41.31,119.23,56.74,101.54,85.5,86.39,37.87,152.8,62.0,167.38,49.64,575.85,62.78,75.83,123.16,67.72,81.65
2022-06-30,136.72,256.83,15.159,69.87,42.64,37.41,141.19,153.65,366.06,127.74,112.61,31.13,39.17,45.99,297.02,76.06,46.02,157.77,138.62,609.04,85.64,144.78,89.81,35.76,110.44,58.88,106.28,82.21,81.99,31.36,143.79,62.91,166.66,40.5267,479.28,62.09,80.14,135.15,75.45,84.71
2022-09-30,138.2,232.9,12.139,61.07,40.0,25.77,118.81,154.78,275.2,112.98,104.5,30.2,40.22,41.67,293.05,79.01,40.32,149.42,134.91,550.28,87.31,143.67,102.34,35.9,111.73,61.45,106.85,99.33,80.72,24.62,126.25,56.02,163.26,43.2333,472.27,54.83,70.25,112.54,76.61,70.71
2022-12-30,129.93,239.82,14.614,81.74,47.64,26.43,140.89,165.22,336.53,109.94,134.1,33.12,41.29,45.23,343.38,85.02,43.61,157.94,147.75,708.63,110.3,179.49,118.0,53.46,129.52,62.99,126.86,116.39,104.08,39.35,151.56,63.61,180.66,47.2633,456.5,66.65,78.79,135.75,83.85,76.45
2023-03-31,164.9,288.3,27.777,92.92,52.275,32.67,131.09,186.01,385.37,127.58,130.31,28.6,37.38,46.89,327.11,87.8,36.05,127.1,164.95,669.12,109.66,163.16,99.21,49.1,114.63,62.43,139.6,134.83,101.38,31.64,148.69,62.03,182.3,49.15,496.87,69.72,75.15,134.22,85.46,77.23
2023-06-30,193.97,340.54,42.302,119.09,51.74,33.44,133.81,180.02,488.99,119.04,145.44,28.69,42.68,46.04,322.54,85.4,33.04,125.95,174.2,691.14,107.25,157.35,103.61,49.12,114.44,58.8,117.3,116.6,95.38,32.99,151.74,60.22,185.22,52.3933,538.38,72.94,77.04,138.06,76.7,74.2
2023-09-29,171.21,315.75,43.499,105.92,53.76,35.55,140.3,159.01,509.9,111.06,145.02,27.38,40.86,41.13,323.57,81.67,33.06,122.77,149.19,646.49,117.58,168.62,119.8,58.3,126.76,64.88,141.71,151.34,120.15,40.5,145.86,55.98,169.44,53.31,564.96,69.4,71.11,120.85,63.99,66.05
2023-12-29,192.53,376.04,49.522,105.43,50.52,50.25,163.55,170.46,596.6,144.63,170.1,33.67,49.22,51.44,385.77,93.25,43.28,154.85,187.34,811.8,99.98,149.16,116.07,52.04,120.95,59.71,130.0,148.36,133.14,36.15,146.54,58.93,169.84,52.55,660.08,72.43,79.71,121.51,65.14,73.13
2024-03-28,171.48,420.72,90.356,125.61,49.91,44.17,190.96,174.21,504.6,169.3,200.3,37.92,57.96,63.24,417.69,94.16,44.7,161.6,227.69,833.7,116.24,157.74,127.28,54.81,127.84,64.99,170.69,201.5,163.34,39.42,162.25,61.18,175.01,60.17,732.63,70.0,90.05,129.35,69.97,81.18
2024-06-28,210.62,446.95,123.54,141.2,47.51,30.97,172.95,194.53,555.54,199.18,202.26,39.77,59.39,63.46,452.32,97.19,39.7,155.48,231.55,787.32,115.12,156.42,114.38,47.18,125.87,63.03,156.76,173.48,141.17,33.78,164.92,63.65,164.93,67.71,849.99,65.44,97.04,138.2,63.26,71.39
2024-09-30,233.0,430.3,121.44,170.4,53.22,23.46,221.08,206.57,517.78,170.05,210.86,39.68,56.49,62.6,495.11,104.24,45.73,184.85,271.2,949.51,117.22,147.27,105.28,41.95,122.93,51.54,135.03,162.91,131.45,29.05,173.2,71.86,170.05,80.75,886.52,73.67,103.81,142.28,73.85,78.06
2024-12-31,250.42,421.5,134.29,166.64,59.2,20.05,219.83,187.51,444.68,153.62,239.71,43.95,70.24,70.39,572.62,125.72,47.83,192.85,296.79,1025.11,107.57,144.84,99.17,38.34,122.58,49.41,122.59,139.5,113.93,27.19,167.65,62.26,152.06,90.35,916.27,59.73,90.91,131.04,63.77,76.46
